id,timestamp,x,y,tag,name
14698134179,2019-04-01 17:27:04,-87.71647644,41.88344955,181697,Canada Geese
14698134180,2019-04-01 18:27:04,-87.71678925,41.8838768,181697,Canada Geese
14698134181,2019-04-01 19:26:10,-87.71686554,41.88382339,181697,Canada Geese
14698134182,2019-04-01 20:27:09,-87.71668243,41.88357925,181697,Canada Geese
14698134183,2019-04-01 21:26:20,-87.71640015,41.88346863,181697,Canada Geese
14698134184,2019-04-01 22:25:52,-87.71618652,41.88353348,181697,Canada Geese
14698134185,2019-04-01 23:26:11,-87.71618652,41.88358307,181697,Canada Geese
14698134186,2019-04-02 0:26:28,-87.71684265,41.88326645,181697,Canada Geese
14698134187,2019-04-02 1:26:37,-87.71609497,41.88360214,181697,Canada Geese
14698134188,2019-04-02 2:26:51,-87.71813202,41.88319778,181697,Canada Geese
14698134189,2019-04-02 3:27:10,-87.71627808,41.88375854,181697,Canada Geese
14698134190,2019-04-02 4:26:30,-87.7165451,41.88185501,181697,Canada Geese
14698134191,2019-04-02 5:26:59,-87.71671295,41.8835907,181697,Canada Geese
14698134192,2019-04-02 6:26:29,-87.71622467,41.88376999,181697,Canada Geese
14698134193,2019-04-02 7:26:23,-87.71651459,41.88383102,181697,Canada Geese
14698134194,2019-04-02 8:26:58,-87.71646881,41.88394547,181697,Canada Geese
14698134195,2019-04-02 9:26:25,-87.71614075,41.8836441,181697,Canada Geese
14698134196,2019-04-02 10:26:29,-87.71614075,41.88369751,181697,Canada Geese
14698134197,2019-04-02 11:26:58,-87.71564484,41.88415909,181697,Canada Geese
14698134198,2019-04-02 12:26:25,-87.71630096,41.88386154,181697,Canada Geese
14698134199,2019-04-02 13:26:24,-87.71633148,41.88327026,181697,Canada Geese
14698134200,2019-04-02 14:26:25,-87.71602631,41.88331985,181697,Canada Geese
14698134201,2019-04-02 15:26:24,-87.71686554,41.88363647,181697,Canada Geese
14698134202,2019-04-02 16:26:58,-87.71720886,41.88372421,181697,Canada Geese
14698134203,2019-04-02 17:26:29,-87.71660614,41.88368607,181697,Canada Geese
14698134204,2019-04-02 18:26:30,-87.71658325,41.88378525,181697,Canada Geese
14698134205,2019-04-02 19:26:28,-87.71605682,41.88376617,181697,Canada Geese
14698134206,2019-04-02 20:26:58,-87.71648407,41.88346863,181697,Canada Geese
14698134207,2019-04-02 21:26:27,-87.71616364,41.88357162,181697,Canada Geese
14698134208,2019-04-02 22:26:27,-87.71659088,41.88378143,181697,Canada Geese
14698134209,2019-04-02 23:26:49,-87.71636963,41.88350677,181697,Canada Geese
14698134210,2019-04-03 0:26:28,-87.7165451,41.88353348,181697,Canada Geese
14698134211,2019-04-03 1:26:40,-87.71653748,41.88358307,181697,Canada Geese
14698134212,2019-04-03 2:26:35,-87.71674347,41.88318634,181697,Canada Geese
14698134213,2019-04-03 3:27:04,-87.71649933,41.88344955,181697,Canada Geese
14698134214,2019-04-03 4:26:49,-87.7164917,41.88363266,181697,Canada Geese
14698134215,2019-04-03 5:27:04,-87.7164917,41.88358307,181697,Canada Geese
14698134216,2019-04-03 6:26:30,-87.71649933,41.88349533,181697,Canada Geese
14698134217,2019-04-03 7:26:31,-87.71656036,41.88365173,181697,Canada Geese
14698134218,2019-04-03 8:26:49,-87.71640778,41.88347244,181697,Canada Geese
14698134219,2019-04-03 9:26:49,-87.71645355,41.88346863,181697,Canada Geese
14698134220,2019-04-03 10:27:04,-87.71652985,41.88353348,181697,Canada Geese
14698134221,2019-04-03 11:26:32,-87.71643829,41.88357162,181697,Canada Geese
14698134222,2019-04-03 12:26:34,-87.71609497,41.88360596,181697,Canada Geese
14698134223,2019-04-03 13:26:35,-87.71642303,41.88370514,181697,Canada Geese
14698134224,2019-04-03 14:26:34,-87.7164917,41.88352203,181697,Canada Geese
14698134225,2019-04-03 15:26:50,-87.71656799,41.88352585,181697,Canada Geese
14698134226,2019-04-03 16:26:35,-87.71672058,41.88376236,181697,Canada Geese
14698134227,2019-04-03 17:26:41,-87.71575928,41.88333511,181697,Canada Geese
14698134228,2019-04-03 18:26:35,-87.71619415,41.88348007,181697,Canada Geese
14698134229,2019-04-03 19:26:33,-87.71633148,41.88367844,181697,Canada Geese
14698134230,2019-04-03 20:27:34,-87.71655273,41.8835144,181697,Canada Geese
14698134231,2019-04-03 21:26:35,-87.71658325,41.8837204,181697,Canada Geese
